name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist,has_preview,artist_encoded,avg_danceability,avg_energy,music_cluster,music_genre_label
Dos días en la vida,Jarabe De Palo,1Fzlofqd4sIG33pf55MTQD,https://p.scdn.co/mp3-preview/fa6e28f4ffcbbf678447e8602ed4833a8173a57d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273250e37c8606370856d680da0,1.0070410720476348,0.3242576615694725,0.030524283006484573,-0.4675194136295523,-0.46035361751721415,-0.36518895158733766,1.600327195327061,-0.08751499183777776,-0.03935165307450217,0.9323397966705876,-0.007411246267023539,-0.4536843738254714,-0.43480886241790595,-0.6074415298810458,0.4775124737162745,True,440,0.9696904343591113,0.15842320765122447,5,Emotional
For You I Will,Monica,2b29qJRy4asbQNFjPO96XC,https://p.scdn.co/mp3-preview/492b90435330c17eff65d5f567ef7441ef79c492?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273fb8bcea0096e616a864189fa,0.4408340217914124,-0.6838373641044904,0.0261624068364815,-0.5802566575879785,-0.10302917295770299,-0.37139085010420386,-0.33498056434750667,-0.5127398351122009,1.6532202152752644,-0.2510171457522255,-0.32623813798200463,1.4237958167862916,-1.0439210641081647,-0.6525543754901966,0.4324284530841888,True,659,0.09490843801959345,-0.5050377510432476,3,Dance
Our Lips Are Sealed,Fun Boy Three,5xZSbzCVTp0qQt2K6Dfe0V,https://p.scdn.co/mp3-preview/966b1824324f5640ebe975c7e35b00ee56a26e98?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27363e5ce2604a5cf3f7b91315e,0.8377626755792791,0.17662868291428957,-0.492711210603811,-0.5360915517073574,1.4497079588554456,-0.35572071985158854,-0.030103314535759824,1.4339316951074064,0.5568875565425632,1.1017052824148423,0.037538233334855176,-0.44734882471386966,0.19162330038095565,0.026829700004450306,0.8672963793682706,True,351,0.9697339789970607,0.10708345812457237,5,Emotional
Cowboy,Kid Rock,19LT4ZUEeoUdimKE04WJJg,https://p.scdn.co/mp3-preview/7952a099cf53b997130d8a51073d59302112236f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736b5ada5faba9a415d1df4b7d,0.18399783404632178,1.1045822630325812,0.9857751642370222,2.4380796574639394,-0.616277011506819,-0.37139085010420386,-0.5073024881541464,1.4378328404585479,-0.9005619473168742,0.2481680277868137,1.1196783228414335,-0.43576771320650026,0.8114519253517368,0.4221651860528344,0.4580556248121146,True,504,0.21608293091656774,1.1121302929370074,1,Chill
Ghost,Upchurch,2Cv7cXyq024BX30zo8sm2v,https://p.scdn.co/mp3-preview/1a9e4f67c79cc29d5d8b2ba7ae5f0a12d1d04bc8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27317b30b0ef2e83cd77d0cd810,1.2230169571969143,-0.2789121655074177,-0.043437965093557546,-0.21182669537332394,1.3782430699435435,-0.3691292244450533,-0.40125822735006045,-0.23185736983001307,-0.4068854157592579,0.4508891322075247,0.3698266790445952,-0.47286369176011656,-0.09753772785715667,0.1975408089572647,0.21178195210833692,True,1003,0.8369530447022195,0.04545725676858875,5,Emotional
No Morirá - No Matter What,DLG,4kWiuee1G91YS3QZJPTq4A,https://p.scdn.co/mp3-preview/361b2b9b2007181d54ae9d0f55dc0ba834c52a87?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f6bde804ea36842277429f83,0.10227722885470204,1.184723708588252,0.6478245844568317,-0.03284179259396495,-0.1744940618696052,-0.37137596554776336,-0.5139302544544018,1.8123427941681314,-0.13628913708557824,0.6770848430450519,1.221590205142935,-0.46315258238059054,0.12693978299750305,-0.35955584176825556,1.8528403031162337,True,247,0.38968103594987696,1.2031569568655935,5,Emotional
About Him,Alex Isley,3eDRjkhT93bg7Kjp66uXPw,https://p.scdn.co/mp3-preview/ed7a34955186c248a127676e27eb429ebee6968f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b95f532a81fc54fe4415b81c,0.8260883034090477,-1.6834964481410137,-1.0438247823441213,0.27631394857038244,1.6088797568865008,-0.3508418930183204,-0.4078859936503158,-0.2708688233414281,1.9576410287831543,-0.2650086330205262,-2.104700397753317,-0.46192819552174574,-0.8881140514326936,-0.17886949659409876,-0.7776797007052475,True,35,0.28053983519426073,-1.8940984229471653,3,Dance
Living After Midnight,Disturbed,5faE3X6fmEaopBYtzX98SD,https://p.scdn.co/mp3-preview/30b84dd0d15affa862e4d0a1a0ecee827743ca14?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2735d6757faf5a3cdbbfd34107a,0.7268561399620809,1.020222846658191,0.6347389559468244,-0.13511887989645585,-0.8914493178580571,-0.35861493915945947,-0.9222006585501324,0.7824404214667761,-1.0148138590165532,-0.32720366889126207,1.4708381642188033,-0.2560065187401866,-0.6259377255882154,-0.04490211218027654,0.03488220923478026,True,282,0.1998262355354094,1.2455305054384973,5,Emotional
And She Was,Talking Heads,5JwK7v6XhG0YgqDuCgzOy8,https://p.scdn.co/mp3-preview/dabddae653a1b06d363ca7db463033ff57a6bc98?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ffc1aa3a9e2d29a2d940ae31,1.088761677239254,-0.025833916384246994,-0.34668318230372847,-0.569796500932042,-0.8501621024912263,-0.12951680794642093,-0.7220421162824203,1.8474531023284049,-0.5441325057996372,0.8510815436892948,0.2787029930873503,0.048170535491188174,1.0037036049787573,-0.5103576689970254,1.498823746622643,True,909,0.9699216104642745,0.12643453835155166,5,Emotional
The Heretic Anthem,Slipknot,3OYZWMm5m2DEwq2Tc1ukTh,https://p.scdn.co/mp3-preview/716e68a16d772c2cc283641b5abe13e4713a38d5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a62eefef8ee83d5e09aa8331,-0.7324403813168415,1.5095074616296538,0.7540267868568916,1.2061056513202995,-0.8905657519587827,-0.35158612084034435,-0.21568077094291013,-1.4022009751724622,-1.0107761602281646,-1.3090293416051753,1.5353780295495465,-0.30123590121684224,1.0926268076767616,0.8593626256407242,-1.1163231460033642,True,878,-1.0207348614610083,1.5224427455896001,0,Energetic
Game Of Pricks,Guided By Voices,5aJuA3SC8YGjsqlLJo8rrB,https://p.scdn.co/mp3-preview/c7c35661be18069284b1e780a4657b81d1aab967?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734f41895a7684ba3284e81222,-1.1935780820409805,1.395622249524227,0.215240256466588,-0.09676497215802164,-0.08678715275045246,2.369848294350669,2.2829871242533644,-0.6843902305624268,0.15689388955284567,-0.9708791657062948,0.5699869446106165,0.6485562654075385,0.23912083212384083,-0.6398663876626225,-0.16078311239096615,True,383,-1.0822286238736376,0.9828045970674217,2,Acoustic
Ahora Te Puedes Marchar,Luis Miguel,1uKjQoh8JZj9ryuYRhpd7E,https://p.scdn.co/mp3-preview/57e6413be56dbc09a85ca09a3e1197119d88a48f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27320e3b8f2b044117fe02790e1,1.187993840686221,1.020222846658191,0.8412643102569408,-0.44776133994611533,-0.41162755689546265,-0.3713810924505373,-0.8075403015557145,1.5977797998553493,0.2723779000277029,-0.4594643958882999,-0.04032794167409781,-0.4703650848907226,0.05717927691070384,-0.6565748489993457,-0.07065801881312012,True,578,0.3642647223989605,0.48994745249204663,5,Emotional
There's Your Trouble,The Chicks,69m9WDPBvemwujQwdONslk,https://p.scdn.co/mp3-preview/68040d4a00fef1325c11e02e680fbf753f2ad8b2?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737c2a9c9ce2e9016223cdb74a,0.9369948390262459,0.9864790801084353,0.5093824277567538,-0.6337196804960987,0.6700909889074211,-0.37139085010420386,0.8182507718969274,1.5548672009927929,0.7380431784402256,1.1901060428827424,1.1974444160355535,-0.47286369176011656,1.3335785367175381,-0.8273666522256612,2.0924486127696964,True,929,1.063550440954494,1.0919617480719945,5,Emotional
La Cama de Piedra,El Potro De Sinaloa,2ecwjiEoyqrj8BsVUZAxaL,https://p.scdn.co/mp3-preview/6f58d1c5bed4fe59719b66313c35e12893254d3a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730617d183d3adcc780b28fea2,0.8611114199197425,0.3242576615694725,0.5156407718267573,-0.22809805017144746,0.9364601203063294,-0.37123084112246874,-0.897015146609162,1.7421221778475844,1.0045549849829816,2.0184020891661416,-0.687925406542238,-0.4702488539875452,-1.0771598934789317,-0.26712150081700275,2.2600020494482336,True,307,1.439756754542942,-0.18183387248638275,5,Emotional
Descontrol,Daddy Yankee,6QjEVK9HXDWHoqFzHWn7Mk,https://p.scdn.co/mp3-preview/272c38e5fc3c993e93ad3e3a27c43eac1e881e55?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27362f2084c847f355e6f763fd9,0.890297350345321,1.016004875839471,0.8156619936069264,-0.1548769535798915,-0.5350669104705665,-0.3684346118111643,0.7718564077951398,0.6810106423370975,-0.5221034285321379,1.3348304893142262,0.9237921394852233,-0.4583712707379475,-0.025789560291786407,0.303469843135005,1.2331698320325222,True,249,1.1125639198297737,0.9698985076623472,5,Emotional
One Thing - Acoustic,One Direction,1LmwMw97uG572wZ3hohkNt,https://p.scdn.co/mp3-preview/5887fd75609980be125e5a55a3757d739e512cd9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737db6a91139a0ba99110d07d1,1.3864581675801546,-1.4346361698365628,0.5751898638867908,-0.5512006668770437,0.5466516353323174,-0.37139085010420386,-0.47416365665286947,0.2947972525740889,-0.7127366221975616,0.12249786745668172,0.6935502092244079,-0.4728557711299925,-0.1614667907899793,-0.5204132697303999,0.27968548627624346,True,707,0.7544780175184181,-0.37054298030607746,5,Emotional
Because the Night,Patti Smith,1A3OA6zON5HHueFm4ejrRF,https://p.scdn.co/mp3-preview/837baf7e5fda9f26cce573651c5782262d1c863b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738c26f65cf6d2eb781a73cbdc,-0.7849750560828828,0.665913297885752,0.5198130012067598,-0.5326048328220453,-0.711455249921307,-0.37139085010420386,-0.6040678761378747,0.1855651827421273,-0.060878444135279805,-0.7859857765990147,0.13703776296470507,-0.4493734110199905,0.34306685264994835,0.32881587255889744,0.02221456535541837,True,730,-0.7854804163409488,0.40147553042522854,0,Energetic
Impossible Germany,Wilco,6L0BBPYeWnaQJeDa0ox0IA,https://p.scdn.co/mp3-preview/5e3ec21d9833520061aa2aba59f8310fe4bc39f8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273fcc113650b69534cc33ab3fc,-0.1370474006350415,0.38752722385026467,0.32694221577665106,-0.648828795665785,1.0046766051767815,0.19918381344748926,-0.47416365665286947,0.029519368696467263,0.28386264145694556,0.72838696302882,-0.4636193518688334,-0.4725487406672472,-1.1604877921098131,-0.6906183389729187,0.9805971039460692,True,1031,0.29566978119688925,-0.03804606400928437,5,Emotional
Se Me Olvidó,Gian Marco,1SRsWLSd1aufPMYziQZrdE,https://p.scdn.co/mp3-preview/ef36982d612d7f8ee7e898f32a545f4182d52382?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733c3a7e46987e55da3e8fb31d,0.6509727208555768,-0.03426985802168602,-0.11588303887359865,-0.22577357091457267,0.38747983730126206,-0.37139085010420386,-0.5808706940869809,0.700516369092805,0.39801087354084724,0.4387631765749964,0.11538001865783837,-0.47286369176011656,-0.19956246800909572,-0.40386981406974526,0.44483981876408024,True,366,0.5448679487152865,0.04055508031807617,5,Emotional
"Training Montage - From ""Rocky IV"" Soundtrack",Vince DiCola,5PKtqiUwkjveVYzmj4gMnz,https://p.scdn.co/mp3-preview/44bcc90e375e81ba9a6e91be0f405b7241cd08bf?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f4a2ccbe20d6d52f16816812,0.008882251492850907,0.4761046110433744,-0.11057292875359556,-0.3094548241620652,-0.8452894964290512,2.6179242350253182,-0.4940469555536356,-0.6024661781884555,-0.8369033950073227,-0.6940809092484133,0.2152936287573493,2.907972221076512,-0.48016897429425187,-0.5942836165783756,-1.4942292126243248,True,1015,-0.34259932887778116,0.34569911990036184,2,Acoustic
Amor de Loca Juventud,Buena Vista Social Club,1rsD5809qvVFMa0dhoVoSx,https://p.scdn.co/mp3-preview/4436ea4f5b0be4af1e9f8eb5428330dece066663?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732a896bf89ee1e87f1a774cb6,-0.026140865017842622,-0.9580054673212584,-1.222092764944222,-0.525631395051421,1.8330196357465578,-0.353612074355854,1.832299015835999,0.8721667645430305,1.968308065375074,-0.07562385892459972,-1.356775659294114,0.2307114350623342,-0.12474212689573037,-0.6660479498465061,0.833581522380687,True,160,-0.050882361971221174,-1.1573905633076862,3,Dance
Mistadobalina,Del The Funky Homosapien,0KQd3QY1Y8zC2rfO4ZBQRC,https://p.scdn.co/mp3-preview/b7045e32b938fc7f0e1b72a1b91d3698f0f5a7a8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27310e59be9fca1f647161108db,1.5965968666443189,0.6827851811606305,0.13084743491654074,0.6366082333859754,-0.5792452054342879,-0.3713562021644896,1.0303392935050995,0.5093602468868714,-0.5446943525814173,1.3036176250755684,0.4069988393611894,-0.46512868813563474,0.009721532242731782,2.2232531021166144,0.752054483227636,True,270,1.4501072458599435,0.5448920102609099,1,Chill
The First Time,Elliott Trent,4HQYvC3uJxW3KDGxMln19H,https://p.scdn.co/mp3-preview/56c801196f13afed2b2cb04949fc72a005f48de6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b30973ed879f67e34cb7f45e,0.6684842791109239,-1.071890679426685,-0.9766898186840837,1.7872254655389974,1.0371606455912827,-0.37139085010420386,-0.500674721853891,-0.5283444165167669,1.17074194480993,0.8683018357118267,-1.2404476703925387,-0.47286369176011656,-0.9631322427208834,2.1091976416450877,-0.6690802510061953,True,310,0.7683930574113753,-1.156169174909612,1,Chill
The Day,PornoGraffitti,1tjOClAkdMxDfYPO0xvGbG,https://p.scdn.co/mp3-preview/bb29318a07e7256b5bf7a95d47aee3e8e6624d5b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a069b037b39aa53b43ef3d70,-0.3763720301247844,1.2564292125064835,0.6372043642168257,-0.08630481550208509,-0.8899193195545341,-0.37139085010420386,1.0435948261056103,-0.13432873605147555,-1.020116573918239,-0.15074482032940428,1.5621290928987712,-0.47286369176011656,0.558775268746185,-0.11354985555584773,0.5841229225050861,True,767,-0.26355842522709433,1.4092791527026274,0,Energetic
Came To Do (feat. Akon),Chris Brown,3fLXPbXiezgmbJEEOkT8ve,https://p.scdn.co/mp3-preview/d1105c66684d4718cfe1271169765c525ed901a6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d7a62d8635f92472d57d5f8d,1.018715444217865,-0.03426985802168602,0.6047747631268076,-0.45822149660205197,-0.8215761469264655,-0.37139085010420386,-0.6975193809714755,0.04902509545217477,-0.713632700054795,0.6573876074226571,0.05494291365509354,-0.4725191946501749,-0.2295255439533991,0.6293763246925301,-0.03623263713682737,True,208,0.838051525820261,0.010336527816703758,5,Emotional
Southern Cross - 2005 Remaster,"Crosby, Stills & Nash",5AoZknxgY6F25gAcVahO41,https://p.scdn.co/mp3-preview/f7b54cebdaa53f161e00b71c0729bac9515f043c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b651559310551329039dc2a9,0.5400661852383792,-0.7977225762099169,-0.5700871009238545,-0.5814188972164159,0.6538489687001706,-0.37137828092320974,-0.20905300464265475,0.34161099678778734,0.9701191229054913,-0.1281620689489893,-1.521459080973297,-0.45330907741248583,-0.3090262590326336,-0.5203816523896986,-0.20075079457636472,True,237,0.20595205814469497,-1.159590828591607,3,Dance
Drama,AJR,6iUlQohL4sfM80J4DHidy7,https://p.scdn.co/mp3-preview/17f3d9753dd9af7fe3a1b6475f5d91765fb2c169?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736227bea855e8e32fe0c4e81f,-0.11953584237969375,0.19350056618916714,0.7361999885968815,0.706342611092219,-0.18099086995250577,-0.37139085010420386,-0.4476525914518487,0.6380980434745406,-0.28579912013645453,0.22640935848780722,0.08868611829917623,-0.47218440651570365,-0.2720720684013776,-0.2602375359327767,0.09316494310790537,True,13,0.05343675805405673,0.1410933422441717,5,Emotional
Here to Stay,Korn,5NHTtXGCdO7ul16xr0q93w,https://p.scdn.co/mp3-preview/a7c7c40ad61c1be29eee3747e3e9989ef8d2f4db?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27367b097c11348179a60c0866d,-0.07283835369876884,1.3154808039685564,0.5918787814068002,-0.42335430774893007,-0.8923659849945139,3.052057131205954,1.2490555814135265,-0.5790593060816064,2.0935773668904503,-0.12509376033752023,-2.1096960782582928,2.0222777034737893,-1.241276613497094,-0.5961633184787564,-0.8293937243714627,True,517,-0.09896605701814454,-0.3971076371448682,2,Acoustic
Wild One,Faith Hill,0qrst0xZAZ0NtMtuUcEq0f,https://p.scdn.co/mp3-preview/46c8b1263aec7dae7a8d26c269d8943fc8791083?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ac59465a6415029d79af4d88,0.6859958373662717,0.0796153540837408,-0.19515539709364318,-0.569796500932042,-0.2914366073618089,-0.37139085010420386,0.652556614390543,0.73952782260422,0.0470455634979202,-0.23183915889309026,-0.13864172177792028,-0.47281184432131484,-0.22914789156540172,-0.7432175835301426,-0.0852289238146257,True,330,0.2270783392365907,-0.029513183847089737,5,Emotional
"The Heart of Life - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,15Ev5G9uLhXqjBH4t16GQq,https://p.scdn.co/mp3-preview/c408ceb5c94dce6a869b88b7ec96f27a6f46facf?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2735b9c332f9f76cabc137e400f,-0.9659278247214693,-1.0465828545143678,-0.8431784785240083,-0.5860678557301655,1.628370181135201,-0.3709443134109895,3.436218460497798,-0.6648845038067197,0.3730673498519471,0.1379462003065273,-0.46688673950123755,-0.2907966090555882,0.9908571317515786,-0.667036078854624,-0.10746595399109808,True,467,-0.413990812207471,-0.7567347970078027,3,Dance
Se bastasse una canzone,Eros Ramazzotti,7dp45uA0Ws4TadWaMwdIRw,https://p.scdn.co/mp3-preview/86325de8977c5021260de2886162eaa3043c266f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273169cfbf509632deffefcc86e,-0.5106273100824454,-0.31687390287589284,0.13900224688654503,-0.6058259294136012,-0.22322012249135675,-0.371377660733358,0.05605764736756005,-1.0198887307605955,-0.023966153485183234,1.0851698883704872,-0.006514585663566096,-0.47286369176011656,-0.778472079549955,-0.4678736637777298,0.34968601521824444,True,323,0.2872712891440209,-0.16169424426972948,5,Emotional
Si No Te Hubieras Ido,Maná,0fHhIm7n240IlhbrYGKZXH,https://p.scdn.co/mp3-preview/1f83cff00f4f26c36ee18babcc76873a1813cbe6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c61b2a46d49e4ed44001263c,0.4408340217914124,0.6406054729734354,0.5475014325467752,-0.6581267126932842,-0.8847251214922556,-0.37086575602977584,-0.447652591451848,-0.4971352537076345,-0.3852375215258838,0.5695888424912263,0.8263367213802227,-0.42396867386833975,-0.40391913674230573,-0.7112985931513626,1.0165247414404928,True,608,0.5052114321413194,0.733471097176829,5,Emotional
Sad But True,Metallica,1Ug98CRiQYu7wiSym4uLY4,https://p.scdn.co/mp3-preview/577a4a4762be905cc26096d90e0e4663fafc2ec0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273af07dc851962508661bbcfce,0.3240903000890985,0.8852477804591666,0.3381313763866572,-0.5570118650192306,-0.8898803387060367,-0.3651062596071132,-0.8135052912259444,-0.2591653872880036,-1.026982146819543,-1.4398232614647326,1.3718314481168095,0.530644065230318,1.781786771002264,0.20463707852655844,-0.7980459000255599,True,636,-0.5578664806878171,1.128539614287988,0,Energetic
Rotisserie,Yung Gravy,4zDMybUdMSewKNxmGffD7v,https://p.scdn.co/mp3-preview/a15d90130655d6efd3c21ddcc354c835aca1bc35?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273abf94f15faae6431ec7569d2,1.649131541410361,0.14710288718325298,0.25734184384661163,2.2056317317764607,-0.23296533461570698,-0.37124779297841487,0.21512403857368886,-0.20845049772316407,-0.2479572732519396,1.543543177790685,0.11207852545455131,-0.4723780642711417,-0.2535454581012911,1.7155635458543605,0.7759894450927847,True,1054,1.5963373596005228,0.12959070631890215,1,Chill
Sextape,Deftones,1EryAkZ0VHstC6haIxVBiE,https://p.scdn.co/mp3-preview/9a4fc459e2bcd360ef61c7e04aed55044ad51229?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27372c2145d48f68917a7361b15,-1.222764012466559,-0.004744062290649436,0.3117704725766425,-0.6302329616107867,-0.8897146700999228,-0.057574785150772696,-0.45428035775210407,-1.5722909124822317,-1.0560619291147049,-1.5132975334173813,1.0029368059345054,0.6987427263135675,0.30311153544202524,-0.012333971774831446,-1.0434397365202386,True,269,-1.36803077294197,0.499096371821928,0,Energetic
Try A Little Tenderness,Otis Redding,50W9PJjr1Euo9FFoqw90eL,https://p.scdn.co/mp3-preview/3663cc65fdb634e7a43e327004f6f867f59e1b46?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273165ce4e9204e41d651b3f651,-0.043652423273190355,-2.1474732382001593,-1.499925312294378,-0.3199149808180018,-0.3174238396934097,-0.3712444852992058,1.94497104294034,-1.6908857311569332,0.5898673697651434,0.44179898384339517,-1.1646505537431266,-0.40890644277452015,0.12932283950138643,-0.41100833012938853,0.685613290061871,True,710,0.1990732802851024,-1.6560618959716429,3,Dance
This Is My Now,Jordin Sparks,6P5mjh3dfcYJ6JoDd4tdWI,https://p.scdn.co/mp3-preview/70f7bba44c7bc04d3bbdecd7375675ee19196505?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273260e2444b3431b3b8b559bc3,-0.6390454039549903,-0.31687390287589284,0.5213301755267604,-0.6104748879273508,-0.2459589507815074,-0.37139085010420386,-0.5987656630976704,-1.250056306477944,-0.421359763873218,0.2055717221033196,0.22028930926232657,-0.47286369176011656,-0.8562601732857085,-0.5808437479906493,-0.33121529638692226,True,476,-0.21673684092583537,-0.04829229680678314,0,Energetic
When The Lady Smiles,Golden Earring,6RGmi17H0xpHb7hpMxFwip,https://p.scdn.co/mp3-preview/d05e2f6be77b12e05a87bc7e9592537e4d938137?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733ca819dc93b26e41f44a4140,0.7443676982174287,0.7629266267163007,0.1892586462365733,-0.5849056161017282,0.5304096151250665,-0.3345515729140185,1.1231280217086743,1.2895893171151707,-0.7980604173279617,-0.15377630923753652,0.3251985998668142,-0.4668780367788411,-0.9065800677497865,-0.6393024770925082,-0.4803240646245102,True,373,0.2952956944899461,0.5440626132915575,5,Emotional
Avril 14th,Aphex Twin,2MZSXhq4XDJWu6coGoXX1V,https://p.scdn.co/mp3-preview/8b0ffffe73ff5ba8bc187516b468777969d7a843?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a5aef98a1762d0f64bb6ed9a,-0.10786147020946302,-2.569692117153982,-4.1527046108158725,-0.41173191146455607,2.3430190702542237,3.2298448886894535,-0.5808706940869809,-0.5049375444099179,1.0291664448257734,-0.3362006123562924,-0.7329920281047403,3.222360727166511,-0.6627539736217034,-0.2375410742935024,-0.9315897611400796,True,63,-0.2220310412828777,-1.651342072629361,4,Experimental
I Got You Babe,Sonny & Cher,2SWBfqj1FrS8t8z56G55rP,https://p.scdn.co/mp3-preview/aa94b4bc2aaa671a0c0b877a2d466ad190d6ec59?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c501ebfdac2ec813793c56f8,0.25988125315282584,0.30738577829459396,-0.17789753920363358,-0.643017597523598,-0.09328396083335268,-0.37138258090618137,-0.2753306676452085,0.48595337478002243,0.1194812932282581,0.010785106402707792,-0.059737797197343324,-0.4704831437363142,-0.7020334254681431,-0.7100840980759072,0.532674098960237,True,883,0.13533317977776682,0.12382399054862532,5,Emotional
El Jardin Prohibido,Alex Bueno y Su Orquesta,1X2FA15vCCik0fcowxawDA,https://p.scdn.co/mp3-preview/d94bc1481435274ece8f3711f0a2d93074fcdd08?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27384493672bbd3b9a8422613ac,-0.5514876126782553,-0.8019405470286365,-1.3648967978143025,-0.46868165325798855,1.7940387872491566,-0.37137956264890315,-0.7485531814834417,1.4105248230005574,2.062943825908525,-0.593808583825592,-0.9207241180741005,-0.4728516781163617,-1.3947753741329285,-0.6271783998350485,1.9011067252046998,True,33,-0.5726480982519236,-0.8613323325513684,3,Dance
Blue Suede Shoes - Remastered,Elvis Presley,3htVOUt4zoFthJhqtJMGTo,https://p.scdn.co/mp3-preview/795ae27933681f11ab0f03f3dedcdf500255fbd0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738194c9102e2703a6620d3c95,-0.18374488931596641,0.3326936032069115,0.46652225321672963,-0.2908589901070669,1.300281372948741,-0.3713804309146955,-0.42114152625082657,1.7655290499544334,1.7352103423435297,-0.49696346614273407,-1.0141049928385188,-0.23689033525197334,0.6335533085595411,-0.382180617369208,0.6612603959878138,True,312,-0.3403541777293502,-0.3407056948158037,3,Dance
Primavera Azul,"Héctor Acosta ""El Torito""",5fTCR0DExSPBuUiWtPoXRC,https://p.scdn.co/mp3-preview/2d121e71f3cb27df527240950c2d0c9760003021?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731550b804b7d5eddcd2a43378,1.672480285750823,0.6195156188798379,0.9436735768569985,-0.5663097820467298,0.05939102911480206,-0.37139085010420386,-0.4807914229531255,1.7889359220612824,0.24152453502484184,2.1228718607694534,0.4855599440765293,-0.4728375326253635,-0.5059701026484127,-0.6745625519071626,1.8637577081124332,True,405,1.897676073260138,0.5525377814781836,5,Emotional
